,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
24680,06/20/2021/09:20,25.3998,69.45,0.07828,559.9,417.9,64245.68396350001
18675,05/09/2021/16:30,24.4316,69.77,5.06966,594.9,622.2,74140.2198594
3087,01/21/2021/10:30,15.2543,65.21,0.08549000000000001,218.0,213.8,61250.39389520001
40112,10/05/2021/13:20,27.8306,44.41,5.0676,449.7,206.5,74771.65111090001
27086,07/07/2021/02:20,28.7164,43.15,5.06142,0.08,0.1,72908.7180239
32267,08/12/2021/01:50,25.616100000000003,64.92,5.05009,0.095,0.074,80630.66390910001
48622,12/03/2021/15:40,19.0962,61.45,0.08652000000000001,119.8,106.6,68185.78658606
34645,08/28/2021/14:10,28.3044,88.0,5.07378,157.5,122.6,82622.6038987
34297,08/26/2021/04:10,25.6573,90.4,5.06554,0.08,0.104,67850.27515649999
1286,01/08/2021/22:20,17.561500000000002,76.4,0.07313,0.048,0.115,85429.09144440001
15059,04/14/2021/13:50,23.885700000000003,52.14,0.0927,349.3,228.4,74968.2214506
40786,10/10/2021/05:40,23.9269,67.3,0.0824,0.066,0.122,56980.0932464
50181,12/14/2021/11:30,18.5812,62.53,0.0824,151.1,154.0,68990.26877719001
40445,10/07/2021/20:50,22.9175,69.13,0.07622,0.084,0.1,92999.71413800001
5538,02/07/2021/11:00,10.3309,88.4,5.0676,312.3,254.8,69184.0110634
17215,04/29/2021/13:10,26.790300000000002,45.31,5.06966,891.0,40.24,72037.8248946
52245,12/28/2021/19:30,15.9032,49.63,0.0824,0.102,0.052,90586.394577
51865,12/26/2021/04:10,17.1701,60.61,0.0824,0.099,0.096,48483.81866006
52151,12/28/2021/03:50,14.5745,50.97,0.07931,0.066,0.093,49313.72493653
32362,08/12/2021/17:40,29.015100000000004,33.95,5.05009,399.3,411.6,89763.77688850001
22564,06/05/2021/16:40,25.101100000000002,78.7,0.07210000000000001,169.6,130.2,78749.1996698
34404,08/26/2021/22:00,28.6855,76.0,5.06657,0.069,0.13,106440.0671197
17754,05/03/2021/07:00,20.4146,78.2,0.07931,12.62,10.58,53657.8705691
49093,12/06/2021/22:10,12.772,74.7,0.07828,0.055,0.178,81850.64362900001
41782,10/17/2021/03:40,22.598200000000002,68.6,0.10609,0.095,0.089,55507.677655399995
7501,02/21/2021/02:10,16.624200000000002,68.53,0.08446000000000001,0.055,0.145,51497.2718493
9566,03/07/2021/10:20,17.4173,68.49,0.07828,352.9,299.9,68864.6045511
45208,11/09/2021/22:40,20.1983,75.0,0.07518999999999999,0.055,0.1,76421.276523
20522,05/22/2021/12:20,21.784499999999998,63.43,5.074809999999999,890.0,305.9,81286.58319430001
44640,11/06/2021/00:00,22.454,80.3,0.07004,0.04,0.119,61786.9223063
5452,02/06/2021/20:40,10.8047,85.9,0.07828,0.059,0.152,93734.428382
704,01/04/2021/21:20,13.9359,81.7,0.08857999999999999,0.059,0.119,95394.6620113
14205,04/08/2021/15:30,18.5709,82.0,0.07518999999999999,336.2,308.8,65143.5512478
38653,09/25/2021/10:10,24.7921,76.7,5.06348,558.9,79.2,68954.3914948
45636,11/12/2021/22:00,22.2274,72.5,0.07210000000000001,0.062,0.085,83122.553446
27463,07/09/2021/17:10,37.3684,31.18,5.05524,516.4,67.78,91977.6167924
50505,12/16/2021/17:30,20.085,66.22,5.0676,50.43,64.56,82844.2398858
7425,02/20/2021/13:30,18.7975,53.52,0.08446000000000001,818.0,855.0,80958.85296359999
20765,05/24/2021/04:50,16.984700000000004,88.3,5.06451,0.037,0.122,51612.489008900004
25301,06/24/2021/16:50,26.831500000000002,67.38,5.071720000000001,594.9,48.09,83156.2416354
35258,09/01/2021/20:20,23.360400000000002,57.59,5.07584,0.088,0.059,92756.9554568
23564,06/12/2021/15:20,26.295900000000003,38.74,0.08446000000000001,374.9,229.2,78127.6659458
38253,09/22/2021/15:30,27.6967,62.52,5.07378,536.1,91.4,71447.5632375
34744,08/29/2021/06:40,26.831500000000002,92.8,5.06657,0.369,0.233,49059.0973274
31922,08/09/2021/16:20,35.0818,41.18,5.05215,444.7,232.1,97808.6083994
48692,12/04/2021/03:20,11.5978,86.1,0.08857999999999999,0.117,0.074,49087.94794979
3549,01/24/2021/15:30,20.8884,28.98,0.08549000000000001,430.6,499.6,74238.93978710001
1766,01/12/2021/06:20,15.8002,85.5,0.07518999999999999,0.048,0.126,57023.1183137
43289,10/27/2021/14:50,23.4737,65.08,5.06657,499.3,46.99,68912.8289451
41193,10/13/2021/01:30,20.6309,78.5,0.09785,0.077,0.078,58192.821848700005
52369,12/29/2021/16:10,16.768400000000003,41.56,0.07828,265.5,192.6,65222.64893390001
30580,07/31/2021/08:40,28.8915,74.3,5.057300000000001,330.0,117.9,81296.4777142
21291,05/27/2021/20:30,26.666700000000002,55.87,0.08034000000000001,2.322,1.96,100095.173709
39578,10/01/2021/20:20,27.1096,54.02,5.07069,0.088,0.111,95090.5077802
41377,10/14/2021/08:10,17.9735,86.9,0.08137,85.2,42.51,50535.745813609996
21548,05/29/2021/15:20,28.5619,54.74,5.071720000000001,779.0,126.6,76333.3151513
13200,04/01/2021/16:00,18.3031,82.2,0.07210000000000001,233.8,212.4,63850.5178715
48341,12/01/2021/16:50,19.158,62.42,0.08446000000000001,44.43,47.66,65100.5100095
26568,07/03/2021/12:00,29.3962,72.8,5.06966,820.0,138.9,89527.88305430001
48628,12/03/2021/16:40,18.9108,64.79,0.08343,174.2,206.9,70105.2491404
50984,12/20/2021/01:20,18.849,72.0,0.07313,0.044,0.159,54286.698588299994
40282,10/06/2021/17:40,26.4916,42.95,5.06451,162.3,48.21,75128.4583343
11424,03/20/2021/08:00,14.5539,86.5,0.08034000000000001,11.28,10.37,51485.40298420001
30917,08/02/2021/16:50,33.22780000000001,45.36,5.05421,505.7,250.7,97123.0188621
29743,07/25/2021/13:10,36.997600000000006,39.52,5.05215,875.0,63.51,110826.4646923
25835,06/28/2021/09:50,27.3156,67.88,5.06657,587.0,145.9,65637.9052686
35629,09/04/2021/10:10,26.8521,55.29,0.29663999999999996,475.5,144.8,69104.17249829999
30484,07/30/2021/16:40,33.9282,33.05,5.05112,580.4,86.8,100890.05617550001
27107,07/07/2021/05:50,26.3268,49.32,5.06142,0.424,0.352,53017.6808774
10375,03/13/2021/01:10,16.716900000000003,83.8,0.07415999999999999,0.022,0.115,57775.152326999996
25185,06/23/2021/21:30,24.6273,82.1,5.06657,0.069,0.141,106851.16509720002
6437,02/13/2021/16:50,18.3546,59.62,0.08343,137.7,133.0,68693.91748310001
25741,06/27/2021/18:10,30.1584,54.44,5.0676,344.5,348.7,77111.01854650001
27097,07/07/2021/04:10,27.7894,48.79,5.06142,0.102,0.096,67882.3193217
9665,03/08/2021/02:50,14.7187,85.2,0.07518999999999999,0.04,0.108,53231.652686
18975,05/11/2021/18:30,23.205900000000003,75.8,0.07210000000000001,220.5,223.4,74142.05355809999
18510,05/08/2021/13:00,24.122600000000002,71.1,5.071720000000001,917.0,132.3,79128.6921076
27326,07/08/2021/18:20,32.9909,52.03,5.05936,309.5,308.8,83408.732354
42623,10/22/2021/23:50,22.4128,80.8,5.06554,0.059,0.107,63165.9792226
25587,06/26/2021/16:30,30.0348,55.17,5.06657,623.1,113.0,71645.8732472
19336,05/14/2021/06:40,19.7245,84.0,0.07107000000000001,12.81,10.66,53050.0796922
18472,05/08/2021/06:40,19.2713,89.1,5.06451,17.52,14.99,54034.2443111
981,01/06/2021/19:30,14.214,80.0,0.07828,0.059,0.104,95538.5654949
12069,03/24/2021/19:30,16.603599999999997,64.55,0.08549000000000001,5.852,5.496,93456.381118
36025,09/07/2021/04:10,22.4952,87.5,0.30385,0.073,0.122,59828.3362711
5267,02/05/2021/13:50,13.884400000000001,50.88,0.08961,135.9,128.7,72470.6114585
43528,10/29/2021/06:40,18.416400000000003,86.6,5.06142,0.055,0.148,47301.36913462001
25822,06/28/2021/07:40,23.6488,81.2,5.05833,211.0,183.1,54428.323784
17184,04/29/2021/08:00,16.0577,82.5,5.06657,271.2,253.6,48283.4083959
31661,08/07/2021/20:50,29.7361,83.7,5.05524,0.073,0.115,128342.83520109998
44902,11/07/2021/19:40,22.8248,77.9,0.06901,0.102,0.078,93967.1072463
9675,03/08/2021/04:30,14.832,84.2,0.08343,0.029,0.163,52172.1601398
34147,08/25/2021/03:10,25.3689,86.7,5.06245,0.088,0.133,67064.0802147
38554,09/24/2021/17:40,25.647,76.1,5.12631,163.5,69.4,75475.02191930001
48008,11/29/2021/09:20,12.318800000000001,82.5,0.08446000000000001,134.7,84.1,60057.27264585
44027,11/01/2021/17:50,23.8754,55.8,0.08446000000000001,19.56,16.19,94307.6390792
22333,06/04/2021/02:10,22.969,89.0,0.06695000000000001,0.073,0.104,89560.1422526
24914,06/22/2021/00:20,22.7115,70.1,5.06657,0.044,0.163,98706.3818095
34549,08/27/2021/22:10,27.727600000000002,85.2,5.06554,0.069,0.185,100122.2435407
44300,11/03/2021/15:20,26.0178,55.2,0.07518999999999999,410.5,429.0,69108.8725531
48811,12/04/2021/23:10,13.0398,69.46,0.08961,0.066,0.126,71263.2102222
13566,04/04/2021/05:00,18.4885,88.7,0.06901,0.033,0.163,55961.2418325
4866,02/02/2021/19:00,16.768400000000003,62.12,0.0824,0.344,0.36,94124.83188790001
22841,06/07/2021/14:50,27.253800000000002,55.55,0.07210000000000001,809.0,102.3,79335.977218
35200,09/01/2021/10:40,26.9345,43.35,5.071720000000001,655.7,52.13,61561.949593000005
42799,10/24/2021/05:10,20.8884,89.5,5.05936,0.051,0.126,57242.1342589
32368,08/12/2021/18:40,27.5834,41.65,5.05009,173.4,188.0,94984.6102563
42735,10/23/2021/18:30,23.7209,68.54,5.071720000000001,1.996,1.778,97968.3748203
17903,05/04/2021/07:50,17.2628,69.27,5.06657,262.1,252.9,58620.598935500006
45930,11/14/2021/23:00,18.2104,78.1,0.0824,0.051,0.13,74101.84723
44209,11/03/2021/00:10,18.7975,84.1,0.08343,0.055,0.133,63411.55937250001
49530,12/09/2021/23:00,12.3806,85.3,0.08857999999999999,0.095,0.085,72643.7011869
25462,06/25/2021/19:40,26.677,79.5,5.07069,100.8,105.9,80238.90097830001
6584,02/14/2021/17:20,16.706599999999998,73.9,0.08446000000000001,102.0,103.0,75701.07344430001
35985,09/06/2021/21:30,25.235,76.9,0.27192,0.055,0.119,97167.8017583
7666,02/22/2021/05:40,16.881700000000002,56.41,0.08343,0.051,0.115,55107.047269200004
42384,10/21/2021/08:00,19.158,89.4,5.05833,65.78,26.9,48045.774582699996
23696,06/13/2021/13:20,25.245300000000004,57.69,0.08446000000000001,339.0,222.9,79195.1328756
7188,02/18/2021/22:00,16.5006,62.19,0.07622,0.059,0.13,90667.3713333
28389,07/16/2021/03:30,27.933600000000002,80.7,5.07069,0.084,0.115,75719.6445915
796,01/05/2021/12:40,17.3246,65.88,0.08755,267.4,231.8,71921.0771035
31633,08/07/2021/16:10,31.6004,75.7,5.05215,477.9,250.8,99879.6953297
49226,12/07/2021/20:20,15.2749,66.69,0.08446000000000001,0.066,0.145,91807.43855470001
44841,11/07/2021/09:30,22.886599999999998,69.75,0.07415999999999999,255.6,249.4,62075.9292235
40161,10/05/2021/21:30,22.8454,52.68,5.07069,0.08,0.089,89926.69068040002
27685,07/11/2021/06:10,23.6076,80.2,5.05215,3.466,2.905,60522.0346173
26324,07/01/2021/19:20,28.9224,72.9,5.06554,120.3,111.4,86812.2869316
15389,04/16/2021/20:50,19.487600000000004,50.25,0.08961,0.062,0.111,99203.8922859
29684,07/25/2021/03:20,25.1835,61.23,5.05421,0.055,0.144,80448.97976799999
41336,10/14/2021/01:20,19.5906,85.5,0.08446000000000001,0.059,0.126,59044.387584200005
40912,10/11/2021/02:40,20.692700000000002,80.0,0.07107000000000001,0.073,0.126,55787.545918200005
16258,04/22/2021/21:40,19.4979,69.67,0.08961,0.055,0.108,93125.4784049
44524,11/05/2021/04:40,21.4858,79.7,0.07004,0.037,0.119,49497.126539799996
21706,05/30/2021/17:40,26.625500000000002,63.11,5.06348,422.6,300.3,80341.94061270001
26,12/31/2020/04:20,7.419090000000001,74.1,0.08755,0.062,0.096,49120.0468152
19483,05/15/2021/07:10,20.7648,79.2,5.06451,46.08,39.63,56682.1021233
17177,04/29/2021/06:50,14.9453,83.6,5.06245,59.47,54.52,41715.178602
19355,05/14/2021/09:50,22.7733,68.82,5.068630000000001,601.2,548.0,72711.45523580001
17093,04/28/2021/16:50,27.233200000000004,40.97,0.07828,537.4,571.6,72742.2482497
10248,03/12/2021/04:00,12.081900000000001,86.4,0.09888000000000001,0.015,0.122,52302.6987554
5700,02/08/2021/14:00,16.6757,57.53,5.06245,249.6,114.6,73051.881607
43941,11/01/2021/03:30,21.918400000000002,53.54,0.08343,0.084,0.096,52301.6551491
13536,04/04/2021/00:00,18.869600000000002,83.3,0.06592,0.044,0.193,65410.44311739999
42608,10/22/2021/21:20,22.8454,81.4,5.06451,0.055,0.141,87728.0788836
4942,02/03/2021/07:40,12.7926,83.5,0.08343,0.102,0.13,44318.5128102
37972,09/20/2021/16:40,34.9582,27.31,5.071720000000001,389.6,82.2,73152.6512141
12464,03/27/2021/13:20,27.9542,41.08,0.08857999999999999,836.0,84.1,74670.1587528
22838,06/07/2021/14:20,27.1096,57.79,0.07415999999999999,842.0,106.1,78902.71846090001
37886,09/20/2021/02:20,26.038400000000003,60.35,5.06966,0.062,0.115,56306.80498880001
18615,05/09/2021/06:30,17.9529,90.2,5.060390000000001,14.51,12.49,53143.800082300004
15055,04/14/2021/13:10,23.175,51.64,0.09373,499.3,242.9,75853.36377499999
45426,11/11/2021/11:00,23.2677,66.94,0.07210000000000001,449.7,62.99,65470.8237053
17974,05/04/2021/19:40,27.377399999999998,26.36,5.06657,47.01,53.48,99036.17881760001
15828,04/19/2021/22:00,18.5915,87.6,0.07004,0.051,0.145,87926.3081516
47058,11/22/2021/19:00,14.729000000000001,64.83,5.06348,0.066,0.059,92761.850882
6472,02/13/2021/22:40,17.6645,66.32,0.08343,0.059,0.171,83796.715329
45255,11/10/2021/06:30,21.0223,71.6,0.07931,0.055,0.111,46160.76231579
46013,11/15/2021/12:50,24.730300000000003,45.1,0.08034000000000001,518.4,96.2,78343.7322903
5526,02/07/2021/09:00,7.91452,90.4,5.06657,28.1,28.22,55695.0391874
17976,05/04/2021/20:00,26.553400000000003,30.2,5.06451,7.81,7.14,99933.376262
30832,08/02/2021/02:40,26.1208,70.6,5.05524,0.037,0.104,73348.1315975
1082,01/07/2021/12:20,18.5606,56.59,0.0824,420.5,101.3,69475.55270759999
20758,05/24/2021/03:40,18.54,86.9,5.068630000000001,0.051,0.145,59149.1577113
30183,07/28/2021/14:30,37.2242,32.48,5.05524,850.0,39.01,99913.98810850001
35989,09/06/2021/22:10,25.338,80.7,0.27192,0.073,0.07,92602.269686
18687,05/09/2021/18:30,23.0926,76.5,5.071720000000001,226.3,241.8,77979.3836644
30201,07/28/2021/17:30,35.9779,26.08,5.05524,467.3,31.72,97689.95040120001
19930,05/18/2021/09:40,23.6591,60.49,0.08652000000000001,598.9,561.7,72697.3423612
39248,09/29/2021/13:20,26.625500000000002,65.2,5.07275,709.0,51.95,70278.09976459999
10596,03/14/2021/14:00,20.909000000000002,48.03,0.07828,499.5,155.6,79183.99189090001
6512,02/14/2021/05:20,18.086800000000004,60.48,0.08137,0.081,0.082,52155.6517118
12787,03/29/2021/19:10,25.3998,47.91,5.06142,51.17,56.99,99719.37367700001
51948,12/26/2021/18:00,17.9117,61.32,0.08343,1.31,1.365,94102.16929230001
50291,12/15/2021/05:50,14.7084,82.6,0.08446000000000001,0.059,0.126,50394.32494931
50780,12/18/2021/15:20,21.321,57.61,0.08549000000000001,347.9,51.32,68642.94859951
35481,09/03/2021/09:30,22.8351,65.13,0.21733,368.0,72.2,62897.93244489999
22540,06/05/2021/12:40,25.0496,79.3,0.07313,394.6,303.2,76085.7427651
11143,03/18/2021/09:10,13.8432,78.5,0.08343,28.7,26.47,51435.458346
3959,01/27/2021/11:50,18.4885,53.92,5.06348,493.1,37.02,74921.8422398
18288,05/07/2021/00:00,20.115900000000003,70.1,0.08137,0.051,0.133,68171.0938606
24644,06/20/2021/03:20,23.0823,80.6,0.07931,0.055,0.133,82278.29597250001
45311,11/10/2021/15:50,23.5458,60.67,0.07622,443.3,470.0,67395.9455349
434,01/03/2021/00:20,11.0107,82.8,0.07828,0.044,0.126,63651.2997417
48226,11/30/2021/21:40,17.5409,76.1,0.08343,0.026,0.174,78287.7520272
51886,12/26/2021/07:40,16.995,60.11,0.08137,0.055,0.141,50887.081915970004
25370,06/25/2021/04:20,21.9493,89.6,5.06451,0.055,0.145,71824.00631910001
2203,01/15/2021/07:10,14.4612,85.4,0.0824,0.066,0.2,54957.309196099995
19829,05/17/2021/16:50,28.4383,51.3,5.06451,536.9,92.0,74346.944691
38436,09/23/2021/22:00,22.7836,82.4,5.06657,0.08,0.137,84966.7023406
30041,07/27/2021/14:50,39.1297,28.41,5.05627,782.0,99.9,106420.22145049999
6962,02/17/2021/08:20,14.9453,84.4,0.07518999999999999,2.862,3.034,50961.97997380001
8701,03/01/2021/10:10,16.727200000000003,82.8,0.08652000000000001,428.9,56.83,67377.54388449999
20151,05/19/2021/22:30,21.0017,79.6,0.07004,0.051,0.148,92682.5780032
49555,12/10/2021/03:10,10.4133,88.6,0.08446000000000001,0.055,0.137,48458.43556357
48381,12/01/2021/23:30,16.9126,66.12,0.08857999999999999,0.055,0.1,69109.51674600001
8753,03/01/2021/18:50,20.806,72.4,5.05833,27.21,26.32,98101.47219279999
27597,07/10/2021/15:30,32.0948,58.83,5.05833,752.0,73.8,97153.85182970001
39024,09/28/2021/00:00,22.7939,83.8,5.06142,0.069,0.137,66954.02411730001
15174,04/15/2021/09:00,15.5324,87.9,0.08446000000000001,402.4,335.6,54486.7797036
11103,03/18/2021/02:30,13.184000000000001,88.8,0.07828,0.062,0.145,53309.0997147
25710,06/27/2021/13:00,30.580700000000004,49.5,5.0676,883.0,103.4,82455.2391987
41021,10/11/2021/20:50,22.268600000000003,82.7,0.07828,0.055,0.159,94789.9635961
46967,11/22/2021/03:50,9.05988,83.9,5.06348,0.037,0.119,49419.15196055001
21762,05/31/2021/03:00,22.351,86.4,0.07004,0.069,0.145,82473.8472405
41176,10/12/2021/22:40,22.320100000000004,69.69,0.0927,0.08,0.078,77814.3952671
3238,01/22/2021/11:40,15.4809,72.4,0.08446000000000001,337.5,352.2,76890.18209690001
31559,08/07/2021/03:50,28.7267,90.1,5.05833,0.077,0.148,76933.0303338
7240,02/19/2021/06:40,15.8826,71.3,0.07828,0.073,0.126,51612.024355300004
17316,04/30/2021/06:00,17.8808,76.6,0.08137,0.11,0.13,40506.5163264
30668,07/31/2021/23:20,29.015100000000004,84.2,5.05936,0.062,0.115,104451.5580189
27272,07/08/2021/09:20,26.883000000000003,66.9,5.05936,509.5,180.6,70267.844549
44108,11/02/2021/07:20,17.0362,85.0,0.08446000000000001,0.121,0.133,50305.028256770005
51127,12/21/2021/01:10,18.3752,73.0,0.07518999999999999,0.048,0.156,54006.7414262
11877,03/23/2021/11:30,16.5727,71.2,0.08652000000000001,774.0,286.1,73403.7017455
19868,05/17/2021/23:20,22.454,68.01,0.08446000000000001,0.051,0.126,78647.26133200001
46813,11/21/2021/02:10,13.0398,71.3,0.08652000000000001,0.022,0.093,52211.0506738
13644,04/04/2021/18:00,19.0035,65.39,0.07622,111.9,103.2,71574.09482350001
38637,09/25/2021/07:30,20.291,90.3,5.06142,22.25,18.22,56738.004054900004
40514,10/08/2021/08:20,19.055,78.5,0.09167,50.43,42.86,60681.5984578
34136,08/25/2021/01:20,26.234099999999998,86.0,5.0676,0.08,0.104,75607.3661661
36972,09/13/2021/18:00,27.8718,46.05,0.31003,177.7,182.5,78575.7050587
12210,03/25/2021/19:00,20.167399999999997,65.99,0.08446000000000001,57.96,66.93,90316.63438399999
30806,08/01/2021/22:20,28.1087,61.1,5.05524,0.091,0.07,114513.6981722
34315,08/26/2021/07:10,26.1723,88.7,5.06348,12.88,9.63,54299.4488862
21649,05/30/2021/08:10,21.1768,88.0,5.06657,223.3,195.2,54217.8524613
41682,10/16/2021/11:00,23.8754,91.4,0.08652000000000001,225.7,156.5,73870.6760282
15991,04/21/2021/01:10,15.3779,87.1,0.07004,0.026,0.085,57102.368027799996
10712,03/15/2021/09:20,14.4921,78.0,0.0824,116.3,104.5,64099.1290333
7066,02/18/2021/01:40,16.2328,74.3,0.07415999999999999,0.073,0.126,56097.761369700005
37830,09/19/2021/17:00,29.324099999999998,67.36,5.071720000000001,358.1,72.7,71382.2265059
18269,05/06/2021/20:50,23.576700000000002,56.35,0.08446000000000001,0.073,0.107,98509.82200670001
8545,02/28/2021/08:10,12.5866,88.4,0.09682,56.48,56.86,53645.973698300004
49183,12/07/2021/13:10,19.2095,47.24,0.08961,517.1,105.4,69043.4949717
47017,11/22/2021/12:10,15.759,54.55,5.07275,497.8,43.15,68610.89426100001
1935,01/13/2021/10:30,15.5427,72.1,0.08549000000000001,254.2,146.1,69301.22874050001
28582,07/17/2021/11:40,36.5959,28.85,5.07069,830.0,67.3,103430.82266290001
4899,02/03/2021/00:30,15.408800000000001,72.1,0.0824,0.062,0.056,64616.556454900005
10662,03/15/2021/01:00,13.081,76.6,0.08034000000000001,0.029,0.078,58635.3878094
3447,01/23/2021/22:30,10.2485,61.44,0.09064,0.044,0.119,89674.5654264
36053,09/07/2021/08:50,25.7912,83.7,0.34402000000000005,336.8,53.72,65617.96383000001
33953,08/23/2021/18:50,28.9945,54.55,5.05318,126.9,142.9,100127.5862949
38740,09/26/2021/00:40,23.1029,83.5,5.05936,0.069,0.1,63518.8752682
19405,05/14/2021/18:10,23.8651,69.16,5.0676,313.3,338.2,73866.3257614
51660,12/24/2021/18:00,16.6551,62.92,0.08137,9.23,9.41,94726.80431540002
44835,11/07/2021/08:30,21.0944,83.9,0.06901,71.5,62.61,56157.15707984
22595,06/05/2021/21:50,23.4737,87.4,0.06901,0.044,0.115,100782.6367751
27140,07/07/2021/11:20,32.4862,40.19,5.05936,790.0,98.3,90339.8087969
15402,04/16/2021/23:00,17.1701,62.7,0.08652000000000001,0.037,0.104,77148.3639054
30394,07/30/2021/01:40,25.0187,67.56,5.05318,0.08,0.126,85531.48553660001
4595,01/31/2021/21:50,12.339400000000001,58.26,5.068630000000001,0.051,0.089,92594.36957570001
19362,05/14/2021/11:00,23.5561,67.69,5.07378,832.0,456.3,76962.6239127
43493,10/29/2021/00:50,21.9081,79.9,5.06657,0.04,0.137,56747.603201699996
12194,03/25/2021/16:20,22.4952,57.38,0.08857999999999999,536.9,585.7,60119.22746
26714,07/04/2021/12:20,30.8485,65.44,5.07069,851.0,104.9,93959.87009550001
25507,06/26/2021/03:10,22.7527,90.4,5.06348,0.048,0.126,65143.5764004
48708,12/04/2021/06:00,10.7223,87.3,0.0824,0.062,0.115,52378.33229915
5142,02/04/2021/17:00,13.8535,40.47,0.08755,256.8,87.4,61850.77878370001
15513,04/17/2021/17:30,25.0496,28.33,0.08857999999999999,390.0,426.8,71016.6106401
31276,08/05/2021/04:40,28.778200000000002,82.0,5.057300000000001,0.073,0.156,73559.0803252
13347,04/02/2021/16:30,18.416400000000003,83.5,0.06901,151.8,137.8,70192.0671194
3811,01/26/2021/11:10,13.966800000000001,73.0,0.0927,421.7,42.37,75662.08515299999
13123,04/01/2021/03:10,17.716,86.0,0.07210000000000001,0.026,0.137,50335.7001025
2291,01/15/2021/21:50,13.626900000000001,64.12,0.0927,0.07,0.111,88496.2658204
46489,11/18/2021/20:10,20.9502,69.49,0.08549000000000001,0.077,0.059,86727.8920585
3603,01/25/2021/00:30,10.5884,77.3,0.08755,0.059,0.115,64644.422425100005
13286,04/02/2021/06:20,16.7375,89.5,0.46247000000000005,0.033,0.096,51094.4155198
45750,11/13/2021/17:00,23.0308,65.68,0.07415999999999999,119.0,134.0,75347.7778617
16040,04/21/2021/09:20,18.447300000000002,86.9,0.06901,130.2,110.5,66689.9765103
47127,11/23/2021/06:30,11.2064,65.9,5.06451,0.099,0.059,50380.64815611001
